Year,County,Cost_per_prisoner,Imprisonments,Population
2017,Santa Cruz,98731.13977823606,18.0,6990.0
2017,Santa Cruz,98731.13977823606,2.0,1159.0
2017,Santa Cruz,98731.13977823606,2.0,1159.0
2017,Santa Cruz,98731.13977823606,5.0,1159.0
2017,Santa Cruz,98731.13977823606,19.0,1159.0
2017,Santa Cruz,98731.13977823606,6.0,31120.0
2017,Santa Cruz,98731.13977823606,15.0,31120.0
2017,Santa Cruz,98731.13977823606,15.0,31120.0
2017,Santa Cruz,98731.13977823606,232.0,31120.0
2017,Santa Cruz,98731.13977823606,11.0,56747.0
2017,Santa Cruz,98731.13977823606,33.0,56747.0
2017,Santa Cruz,98731.13977823606,10.0,56747.0
2017,Santa Cruz,98731.13977823606,145.0,56747.0
2017,Shasta,98731.13977823606,2.0,5225.0
2017,Shasta,98731.13977823606,2.0,5225.0
2017,Shasta,98731.13977823606,1.0,5225.0
2017,Shasta,98731.13977823606,9.0,5225.0
2017,Shasta,98731.13977823606,0.0,405.0
2017,Shasta,98731.13977823606,0.0,405.0
2017,Shasta,98731.13977823606,3.0,405.0
2017,Shasta,98731.13977823606,0.0,405.0
2017,Shasta,98731.13977823606,0.0,5102.0
2017,Shasta,98731.13977823606,3.0,5102.0
2017,Shasta,98731.13977823606,0.0,5102.0
2017,Shasta,98731.13977823606,0.0,5102.0
2017,Shasta,98731.13977823606,8.0,47811.0
2017,Shasta,98731.13977823606,15.0,47811.0
2017,Shasta,98731.13977823606,5.0,47811.0
2017,Shasta,98731.13977823606,29.0,47811.0
2017,Shasta,98731.13977823606,10.0,4835.0
2017,Shasta,98731.13977823606,12.0,4835.0
2017,Shasta,98731.13977823606,14.0,4835.0
2017,Shasta,98731.13977823606,68.0,4835.0
2017,Shasta,98731.13977823606,7.0,644.0
2017,Shasta,98731.13977823606,9.0,644.0
2017,Shasta,98731.13977823606,5.0,644.0
2017,Shasta,98731.13977823606,56.0,644.0
2017,Shasta,98731.13977823606,4.0,5142.0
2017,Shasta,98731.13977823606,5.0,5142.0
2017,Shasta,98731.13977823606,10.0,5142.0
2017,Shasta,98731.13977823606,52.0,5142.0
2017,Shasta,98731.13977823606,69.0,46631.0
2017,Shasta,98731.13977823606,150.0,46631.0
2017,Shasta,98731.13977823606,91.0,46631.0
2017,Shasta,98731.13977823606,531.0,46631.0
2017,Sierra,98731.13977823606,0.0,38.0
2017,Sierra,98731.13977823606,0.0,38.0
2017,Sierra,98731.13977823606,0.0,38.0
2017,Sierra,98731.13977823606,0.0,38.0
2017,Sierra,98731.13977823606,0.0,1.0
2017,Sierra,98731.13977823606,0.0,1.0
2017,Sierra,98731.13977823606,0.0,1.0
2017,Sierra,98731.13977823606,0.0,1.0
2017,Sierra,98731.13977823606,0.0,80.0
2017,Sierra,98731.13977823606,0.0,80.0
2017,Sierra,98731.13977823606,0.0,80.0
2017,Sierra,98731.13977823606,0.0,80.0
2017,Sierra,98731.13977823606,0.0,897.0
2017,Sierra,98731.13977823606,0.0,897.0
2017,Sierra,98731.13977823606,0.0,897.0
2017,Sierra,98731.13977823606,1.0,897.0
2017,Sierra,98731.13977823606,0.0,33.0
2017,Sierra,98731.13977823606,0.0,33.0
2017,Sierra,98731.13977823606,0.0,33.0
2017,Sierra,98731.13977823606,0.0,33.0
2017,Sierra,98731.13977823606,0.0,4.0
2017,Sierra,98731.13977823606,0.0,4.0
2017,Sierra,98731.13977823606,0.0,4.0
2017,Sierra,98731.13977823606,1.0,4.0
2017,Sierra,98731.13977823606,0.0,107.0
2017,Sierra,98731.13977823606,0.0,107.0
2017,Sierra,98731.13977823606,0.0,107.0
2017,Sierra,98731.13977823606,0.0,107.0
2017,Sierra,98731.13977823606,0.0,898.0
2017,Sierra,98731.13977823606,3.0,898.0
2017,Sierra,98731.13977823606,1.0,898.0
2017,Sierra,98731.13977823606,4.0,898.0
2017,Siskiyou,98731.13977823606,0.0,1344.0
2017,Siskiyou,98731.13977823606,2.0,1344.0
2017,Siskiyou,98731.13977823606,1.0,1344.0
2017,Siskiyou,98731.13977823606,4.0,1344.0
2017,Siskiyou,98731.13977823606,0.0,165.0
2017,Siskiyou,98731.13977823606,1.0,165.0
2017,Siskiyou,98731.13977823606,0.0,165.0
2017,Siskiyou,98731.13977823606,0.0,165.0
2017,Siskiyou,98731.13977823606,0.0,1508.0
2017,Siskiyou,98731.13977823606,0.0,1508.0
2017,Siskiyou,98731.13977823606,0.0,1508.0
2017,Siskiyou,98731.13977823606,0.0,1508.0
2017,Siskiyou,98731.13977823606,0.0,11043.0
2017,Siskiyou,98731.13977823606,4.0,11043.0
2017,Siskiyou,98731.13977823606,2.0,11043.0
2017,Siskiyou,98731.13977823606,6.0,11043.0
2017,Siskiyou,98731.13977823606,1.0,1257.0
2017,Siskiyou,98731.13977823606,6.0,1257.0
2017,Siskiyou,98731.13977823606,4.0,1257.0
2017,Siskiyou,98731.13977823606,16.0,1257.0
2017,Siskiyou,98731.13977823606,1.0,235.0
2017,Siskiyou,98731.13977823606,0.0,235.0
2017,Siskiyou,98731.13977823606,0.0,235.0
2017,Siskiyou,98731.13977823606,6.0,235.0
2017,Siskiyou,98731.13977823606,2.0,1631.0
2017,Siskiyou,98731.13977823606,1.0,1631.0
2017,Siskiyou,98731.13977823606,2.0,1631.0
2017,Siskiyou,98731.13977823606,12.0,1631.0
2017,Siskiyou,98731.13977823606,11.0,10890.0
2017,Siskiyou,98731.13977823606,24.0,10890.0
2017,Siskiyou,98731.13977823606,24.0,10890.0
2017,Siskiyou,98731.13977823606,113.0,10890.0
2017,Solano,98731.13977823606,0.0,31451.0
2017,Solano,98731.13977823606,0.0,31451.0
2017,Solano,98731.13977823606,0.0,31451.0
2017,Solano,98731.13977823606,4.0,31451.0
2017,Solano,98731.13977823606,0.0,21102.0
2017,Solano,98731.13977823606,2.0,21102.0
2017,Solano,98731.13977823606,0.0,21102.0
2017,Solano,98731.13977823606,10.0,21102.0
2017,Solano,98731.13977823606,0.0,34500.0
2017,Solano,98731.13977823606,2.0,34500.0
2017,Solano,98731.13977823606,0.0,34500.0
2017,Solano,98731.13977823606,7.0,34500.0
2017,Solano,98731.13977823606,0.0,57912.0
2017,Solano,98731.13977823606,1.0,57912.0
2017,Solano,98731.13977823606,1.0,57912.0
2017,Solano,98731.13977823606,13.0,57912.0
2017,Solano,98731.13977823606,1.0,28433.0
2017,Solano,98731.13977823606,5.0,28433.0
2017,Solano,98731.13977823606,2.0,28433.0
2017,Solano,98731.13977823606,77.0,28433.0
2017,Solano,98731.13977823606,15.0,22164.0
2017,Solano,98731.13977823606,36.0,22164.0
2017,Solano,98731.13977823606,35.0,22164.0
2017,Solano,98731.13977823606,442.0,22164.0
2017,Solano,98731.13977823606,5.0,37097.0
2017,Solano,98731.13977823606,12.0,37097.0
2017,Solano,98731.13977823606,7.0,37097.0
2017,Solano,98731.13977823606,155.0,37097.0
2017,Solano,98731.13977823606,8.0,59809.0
2017,Solano,98731.13977823606,25.0,59809.0
2017,Solano,98731.13977823606,26.0,59809.0
2017,Solano,98731.13977823606,198.0,59809.0
2017,Sonoma,98731.13977823606,0.0,14032.0
2017,Sonoma,98731.13977823606,0.0,14032.0
2017,Sonoma,98731.13977823606,0.0,14032.0
2017,Sonoma,98731.13977823606,2.0,14032.0
2017,Sonoma,98731.13977823606,0.0,2315.0
2017,Sonoma,98731.13977823606,3.0,2315.0
2017,Sonoma,98731.13977823606,0.0,2315.0
2017,Sonoma,98731.13977823606,2.0,2315.0
2017,Sonoma,98731.13977823606,0.0,40736.0
2017,Sonoma,98731.13977823606,3.0,40736.0
2017,Sonoma,98731.13977823606,3.0,40736.0
2017,Sonoma,98731.13977823606,6.0,40736.0
2017,Sonoma,98731.13977823606,0.0,113295.0
2017,Sonoma,98731.13977823606,5.0,113295.0
2017,Sonoma,98731.13977823606,5.0,113295.0
2017,Sonoma,98731.13977823606,19.0,113295.0
2017,Sonoma,98731.13977823606,3.0,12131.0
2017,Sonoma,98731.13977823606,6.0,12131.0
2017,Sonoma,98731.13977823606,2.0,12131.0
2017,Sonoma,98731.13977823606,80.0,12131.0
2017,Sonoma,98731.13977823606,3.0,3115.0
2017,Sonoma,98731.13977823606,13.0,3115.0
2017,Sonoma,98731.13977823606,7.0,3115.0
2017,Sonoma,98731.13977823606,78.0,3115.0
2017,Sonoma,98731.13977823606,12.0,46519.0
2017,Sonoma,98731.13977823606,21.0,46519.0
2017,Sonoma,98731.13977823606,27.0,46519.0
2017,Sonoma,98731.13977823606,254.0,46519.0
2017,Sonoma,98731.13977823606,15.0,108967.0
2017,Sonoma,98731.13977823606,49.0,108967.0
2017,Sonoma,98731.13977823606,34.0,108967.0
2017,Sonoma,98731.13977823606,241.0,108967.0
2017,Stanislaus,98731.13977823606,0.0,16363.0
2017,Stanislaus,98731.13977823606,2.0,16363.0
2017,Stanislaus,98731.13977823606,1.0,16363.0
2017,Stanislaus,98731.13977823606,4.0,16363.0
2017,Stanislaus,98731.13977823606,0.0,4596.0
2017,Stanislaus,98731.13977823606,3.0,4596.0
2017,Stanislaus,98731.13977823606,0.0,4596.0
2017,Stanislaus,98731.13977823606,8.0,4596.0
2017,Stanislaus,98731.13977823606,0.0,74947.0
2017,Stanislaus,98731.13977823606,3.0,74947.0
2017,Stanislaus,98731.13977823606,0.0,74947.0
2017,Stanislaus,98731.13977823606,17.0,74947.0
2017,Stanislaus,98731.13977823606,3.0,82605.0
2017,Stanislaus,98731.13977823606,12.0,82605.0
2017,Stanislaus,98731.13977823606,10.0,82605.0
2017,Stanislaus,98731.13977823606,27.0,82605.0
2017,Stanislaus,98731.13977823606,4.0,15469.0
2017,Stanislaus,98731.13977823606,8.0,15469.0
2017,Stanislaus,98731.13977823606,16.0,15469.0
2017,Stanislaus,98731.13977823606,94.0,15469.0
2017,Stanislaus,98731.13977823606,8.0,5226.0
2017,Stanislaus,98731.13977823606,23.0,5226.0
2017,Stanislaus,98731.13977823606,15.0,5226.0
2017,Stanislaus,98731.13977823606,174.0,5226.0
2017,Stanislaus,98731.13977823606,32.0,78022.0
2017,Stanislaus,98731.13977823606,63.0,78022.0
2017,Stanislaus,98731.13977823606,94.0,78022.0
2017,Stanislaus,98731.13977823606,492.0,78022.0
2017,Stanislaus,98731.13977823606,36.0,80357.0
2017,Stanislaus,98731.13977823606,117.0,80357.0
2017,Stanislaus,98731.13977823606,82.0,80357.0
2017,Stanislaus,98731.13977823606,356.0,80357.0
2017,Sutter,98731.13977823606,0.0,6220.0
2017,Sutter,98731.13977823606,1.0,6220.0
2017,Sutter,98731.13977823606,0.0,6220.0
2017,Sutter,98731.13977823606,0.0,6220.0
2017,Sutter,98731.13977823606,0.0,565.0
2017,Sutter,98731.13977823606,0.0,565.0
2017,Sutter,98731.13977823606,0.0,565.0
2017,Sutter,98731.13977823606,0.0,565.0
2017,Sutter,98731.13977823606,0.0,9101.0
2017,Sutter,98731.13977823606,1.0,9101.0
2017,Sutter,98731.13977823606,0.0,9101.0
2017,Sutter,98731.13977823606,1.0,9101.0
2017,Sutter,98731.13977823606,0.0,15963.0
2017,Sutter,98731.13977823606,2.0,15963.0
2017,Sutter,98731.13977823606,0.0,15963.0
2017,Sutter,98731.13977823606,8.0,15963.0
2017,Sutter,98731.13977823606,1.0,6157.0
2017,Sutter,98731.13977823606,3.0,6157.0
2017,Sutter,98731.13977823606,5.0,6157.0
2017,Sutter,98731.13977823606,11.0,6157.0
2017,Sutter,98731.13977823606,1.0,659.0
2017,Sutter,98731.13977823606,8.0,659.0
2017,Sutter,98731.13977823606,3.0,659.0
2017,Sutter,98731.13977823606,26.0,659.0
2017,Sutter,98731.13977823606,1.0,10060.0
2017,Sutter,98731.13977823606,10.0,10060.0
2017,Sutter,98731.13977823606,8.0,10060.0
2017,Sutter,98731.13977823606,79.0,10060.0
2017,Sutter,98731.13977823606,3.0,15327.0
2017,Sutter,98731.13977823606,23.0,15327.0
2017,Sutter,98731.13977823606,22.0,15327.0
2017,Sutter,98731.13977823606,118.0,15327.0
2017,Tehama,98731.13977823606,0.0,1282.0
2017,Tehama,98731.13977823606,0.0,1282.0
2017,Tehama,98731.13977823606,0.0,1282.0
2017,Tehama,98731.13977823606,1.0,1282.0
2017,Tehama,98731.13977823606,0.0,79.0
2017,Tehama,98731.13977823606,0.0,79.0
2017,Tehama,98731.13977823606,0.0,79.0
2017,Tehama,98731.13977823606,2.0,79.0
2017,Tehama,98731.13977823606,1.0,4478.0
2017,Tehama,98731.13977823606,0.0,4478.0
2017,Tehama,98731.13977823606,0.0,4478.0
2017,Tehama,98731.13977823606,1.0,4478.0
2017,Tehama,98731.13977823606,5.0,14404.0
2017,Tehama,98731.13977823606,5.0,14404.0
2017,Tehama,98731.13977823606,6.0,14404.0
2017,Tehama,98731.13977823606,9.0,14404.0
2017,Tehama,98731.13977823606,2.0,1129.0
2017,Tehama,98731.13977823606,2.0,1129.0
2017,Tehama,98731.13977823606,4.0,1129.0
2017,Tehama,98731.13977823606,12.0,1129.0
2017,Tehama,98731.13977823606,0.0,177.0
2017,Tehama,98731.13977823606,1.0,177.0
2017,Tehama,98731.13977823606,3.0,177.0
2017,Tehama,98731.13977823606,14.0,177.0
2017,Tehama,98731.13977823606,3.0,4920.0
2017,Tehama,98731.13977823606,4.0,4920.0
2017,Tehama,98731.13977823606,6.0,4920.0
2017,Tehama,98731.13977823606,53.0,4920.0
2017,Tehama,98731.13977823606,23.0,14156.0
2017,Tehama,98731.13977823606,31.0,14156.0
2017,Tehama,98731.13977823606,27.0,14156.0
2017,Tehama,98731.13977823606,165.0,14156.0
2017,Trinity,98731.13977823606,0.0,436.0
2017,Trinity,98731.13977823606,0.0,436.0
2017,Trinity,98731.13977823606,0.0,436.0
2017,Trinity,98731.13977823606,1.0,436.0
2017,Trinity,98731.13977823606,0.0,3.0
2017,Trinity,98731.13977823606,0.0,3.0
2017,Trinity,98731.13977823606,0.0,3.0
2017,Trinity,98731.13977823606,0.0,3.0
2017,Trinity,98731.13977823606,0.0,351.0
2017,Trinity,98731.13977823606,0.0,351.0
2017,Trinity,98731.13977823606,0.0,351.0
2017,Trinity,98731.13977823606,0.0,351.0
2017,Trinity,98731.13977823606,0.0,3519.0
2017,Trinity,98731.13977823606,0.0,3519.0
2017,Trinity,98731.13977823606,0.0,3519.0
2017,Trinity,98731.13977823606,1.0,3519.0
2017,Trinity,98731.13977823606,0.0,395.0
2017,Trinity,98731.13977823606,3.0,395.0
2017,Trinity,98731.13977823606,0.0,395.0
2017,Trinity,98731.13977823606,5.0,395.0
2017,Trinity,98731.13977823606,0.0,36.0
2017,Trinity,98731.13977823606,0.0,36.0
2017,Trinity,98731.13977823606,0.0,36.0
2017,Trinity,98731.13977823606,6.0,36.0
2017,Trinity,98731.13977823606,0.0,345.0
2017,Trinity,98731.13977823606,0.0,345.0
2017,Trinity,98731.13977823606,1.0,345.0
2017,Trinity,98731.13977823606,1.0,345.0
2017,Trinity,98731.13977823606,4.0,3619.0
2017,Trinity,98731.13977823606,3.0,3619.0
2017,Trinity,98731.13977823606,7.0,3619.0
2017,Trinity,98731.13977823606,35.0,3619.0
2017,Tulare,98731.13977823606,1.0,8250.0
2017,Tulare,98731.13977823606,0.0,8250.0
2017,Tulare,98731.13977823606,0.0,8250.0
2017,Tulare,98731.13977823606,5.0,8250.0
2017,Tulare,98731.13977823606,0.0,1723.0
2017,Tulare,98731.13977823606,0.0,1723.0
2017,Tulare,98731.13977823606,0.0,1723.0
2017,Tulare,98731.13977823606,2.0,1723.0
2017,Tulare,98731.13977823606,4.0,87426.0
2017,Tulare,98731.13977823606,3.0,87426.0
2017,Tulare,98731.13977823606,3.0,87426.0
2017,Tulare,98731.13977823606,29.0,87426.0
2017,Tulare,98731.13977823606,0.0,46817.0
2017,Tulare,98731.13977823606,5.0,46817.0
2017,Tulare,98731.13977823606,0.0,46817.0
2017,Tulare,98731.13977823606,17.0,46817.0
2017,Tulare,98731.13977823606,3.0,7776.0
2017,Tulare,98731.13977823606,5.0,7776.0
2017,Tulare,98731.13977823606,15.0,7776.0
2017,Tulare,98731.13977823606,103.0,7776.0
2017,Tulare,98731.13977823606,5.0,2145.0
2017,Tulare,98731.13977823606,8.0,2145.0
2017,Tulare,98731.13977823606,18.0,2145.0
2017,Tulare,98731.13977823606,114.0,2145.0
2017,Tulare,98731.13977823606,61.0,92079.0
2017,Tulare,98731.13977823606,117.0,92079.0
2017,Tulare,98731.13977823606,95.0,92079.0
2017,Tulare,98731.13977823606,1217.0,92079.0
2017,Tulare,98731.13977823606,25.0,45336.0
2017,Tulare,98731.13977823606,77.0,45336.0
2017,Tulare,98731.13977823606,27.0,45336.0
2017,Tulare,98731.13977823606,297.0,45336.0
2017,Tuolumne,98731.13977823606,0.0,1010.0
2017,Tuolumne,98731.13977823606,0.0,1010.0
2017,Tuolumne,98731.13977823606,0.0,1010.0
2017,Tuolumne,98731.13977823606,2.0,1010.0
2017,Tuolumne,98731.13977823606,0.0,51.0
2017,Tuolumne,98731.13977823606,0.0,51.0
2017,Tuolumne,98731.13977823606,0.0,51.0
2017,Tuolumne,98731.13977823606,0.0,51.0
2017,Tuolumne,98731.13977823606,0.0,1518.0
2017,Tuolumne,98731.13977823606,1.0,1518.0
2017,Tuolumne,98731.13977823606,0.0,1518.0
2017,Tuolumne,98731.13977823606,3.0,1518.0
2017,Tuolumne,98731.13977823606,2.0,13592.0
2017,Tuolumne,98731.13977823606,7.0,13592.0
2017,Tuolumne,98731.13977823606,4.0,13592.0
2017,Tuolumne,98731.13977823606,7.0,13592.0
2017,Tuolumne,98731.13977823606,5.0,904.0
2017,Tuolumne,98731.13977823606,4.0,904.0
2017,Tuolumne,98731.13977823606,5.0,904.0
2017,Tuolumne,98731.13977823606,10.0,904.0
2017,Tuolumne,98731.13977823606,4.0,803.0
2017,Tuolumne,98731.13977823606,1.0,803.0
2017,Tuolumne,98731.13977823606,2.0,803.0
2017,Tuolumne,98731.13977823606,6.0,803.0
2017,Tuolumne,98731.13977823606,6.0,2543.0
2017,Tuolumne,98731.13977823606,1.0,2543.0
2017,Tuolumne,98731.13977823606,10.0,2543.0
2017,Tuolumne,98731.13977823606,19.0,2543.0
2017,Tuolumne,98731.13977823606,24.0,14465.0
2017,Tuolumne,98731.13977823606,34.0,14465.0
2017,Tuolumne,98731.13977823606,28.0,14465.0
2017,Tuolumne,98731.13977823606,119.0,14465.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,6.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,25.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,24.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,23.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,33.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,1.0,0.0
2017,Unknown,98731.13977823606,137.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,313.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,0.0,0.0
2017,Unknown,98731.13977823606,162.0,0.0
2017,Ventura,98731.13977823606,0.0,28513.0
2017,Ventura,98731.13977823606,2.0,28513.0
2017,Ventura,98731.13977823606,2.0,28513.0
2017,Ventura,98731.13977823606,2.0,28513.0
2017,Ventura,98731.13977823606,0.0,4435.0
2017,Ventura,98731.13977823606,1.0,4435.0
2017,Ventura,98731.13977823606,2.0,4435.0
2017,Ventura,98731.13977823606,3.0,4435.0
2017,Ventura,98731.13977823606,2.0,114318.0
2017,Ventura,98731.13977823606,9.0,114318.0
2017,Ventura,98731.13977823606,5.0,114318.0
2017,Ventura,98731.13977823606,27.0,114318.0
2017,Ventura,98731.13977823606,3.0,134450.0
2017,Ventura,98731.13977823606,11.0,134450.0
2017,Ventura,98731.13977823606,1.0,134450.0
2017,Ventura,98731.13977823606,14.0,134450.0
2017,Ventura,98731.13977823606,4.0,25150.0
2017,Ventura,98731.13977823606,8.0,25150.0
2017,Ventura,98731.13977823606,5.0,25150.0
2017,Ventura,98731.13977823606,43.0,25150.0
2017,Ventura,98731.13977823606,9.0,5440.0
2017,Ventura,98731.13977823606,26.0,5440.0
2017,Ventura,98731.13977823606,12.0,5440.0
2017,Ventura,98731.13977823606,125.0,5440.0
2017,Ventura,98731.13977823606,74.0,120546.0
2017,Ventura,98731.13977823606,111.0,120546.0
2017,Ventura,98731.13977823606,88.0,120546.0
2017,Ventura,98731.13977823606,799.0,120546.0
2017,Ventura,98731.13977823606,34.0,135528.0
2017,Ventura,98731.13977823606,51.0,135528.0
2017,Ventura,98731.13977823606,38.0,135528.0
2017,Ventura,98731.13977823606,313.0,135528.0
2017,Yolo,98731.13977823606,0.0,15155.0
2017,Yolo,98731.13977823606,1.0,15155.0
2017,Yolo,98731.13977823606,0.0,15155.0
2017,Yolo,98731.13977823606,0.0,15155.0
2017,Yolo,98731.13977823606,0.0,1806.0
2017,Yolo,98731.13977823606,1.0,1806.0
2017,Yolo,98731.13977823606,0.0,1806.0
2017,Yolo,98731.13977823606,1.0,1806.0
2017,Yolo,98731.13977823606,0.0,22163.0
2017,Yolo,98731.13977823606,0.0,22163.0
2017,Yolo,98731.13977823606,3.0,22163.0
2017,Yolo,98731.13977823606,2.0,22163.0
2017,Yolo,98731.13977823606,0.0,37733.0
2017,Yolo,98731.13977823606,5.0,37733.0
2017,Yolo,98731.13977823606,1.0,37733.0
2017,Yolo,98731.13977823606,10.0,37733.0
2017,Yolo,98731.13977823606,4.0,13729.0
2017,Yolo,98731.13977823606,10.0,13729.0
2017,Yolo,98731.13977823606,6.0,13729.0
2017,Yolo,98731.13977823606,45.0,13729.0
2017,Yolo,98731.13977823606,10.0,1939.0
2017,Yolo,98731.13977823606,11.0,1939.0
2017,Yolo,98731.13977823606,19.0,1939.0
2017,Yolo,98731.13977823606,84.0,1939.0
2017,Yolo,98731.13977823606,23.0,22597.0
2017,Yolo,98731.13977823606,26.0,22597.0
2017,Yolo,98731.13977823606,33.0,22597.0
2017,Yolo,98731.13977823606,213.0,22597.0
2017,Yolo,98731.13977823606,31.0,35858.0
2017,Yolo,98731.13977823606,38.0,35858.0
2017,Yolo,98731.13977823606,20.0,35858.0
2017,Yolo,98731.13977823606,131.0,35858.0
2017,Yuba,98731.13977823606,0.0,3412.0
2017,Yuba,98731.13977823606,0.0,3412.0
2017,Yuba,98731.13977823606,0.0,3412.0
2017,Yuba,98731.13977823606,0.0,3412.0
2017,Yuba,98731.13977823606,0.0,650.0
2017,Yuba,98731.13977823606,0.0,650.0
2017,Yuba,98731.13977823606,0.0,650.0
2017,Yuba,98731.13977823606,0.0,650.0
2017,Yuba,98731.13977823606,0.0,5945.0
2017,Yuba,98731.13977823606,0.0,5945.0
2017,Yuba,98731.13977823606,1.0,5945.0
2017,Yuba,98731.13977823606,0.0,5945.0
2017,Yuba,98731.13977823606,1.0,14355.0
2017,Yuba,98731.13977823606,2.0,14355.0
2017,Yuba,98731.13977823606,1.0,14355.0
2017,Yuba,98731.13977823606,11.0,14355.0
2017,Yuba,98731.13977823606,0.0,3183.0
2017,Yuba,98731.13977823606,4.0,3183.0
2017,Yuba,98731.13977823606,5.0,3183.0
2017,Yuba,98731.13977823606,26.0,3183.0
2017,Yuba,98731.13977823606,3.0,874.0
2017,Yuba,98731.13977823606,7.0,874.0
2017,Yuba,98731.13977823606,6.0,874.0
2017,Yuba,98731.13977823606,33.0,874.0
2017,Yuba,98731.13977823606,1.0,6198.0
2017,Yuba,98731.13977823606,14.0,6198.0
2017,Yuba,98731.13977823606,11.0,6198.0
2017,Yuba,98731.13977823606,72.0,6198.0
2017,Yuba,98731.13977823606,13.0,14696.0
2017,Yuba,98731.13977823606,34.0,14696.0
2017,Yuba,98731.13977823606,36.0,14696.0
2017,Yuba,98731.13977823606,173.0,14696.0
2018,Alameda,102066.470617592,0.0,189221.0
2018,Alameda,102066.470617592,0.0,189221.0
2018,Alameda,102066.470617592,2.0,189221.0
2018,Alameda,102066.470617592,9.0,189221.0
2018,Alameda,102066.470617592,0.0,71748.0
2018,Alameda,102066.470617592,3.0,71748.0
2018,Alameda,102066.470617592,6.0,71748.0
2018,Alameda,102066.470617592,51.0,71748.0
2018,Alameda,102066.470617592,0.0,126545.0
2018,Alameda,102066.470617592,0.0,126545.0
2018,Alameda,102066.470617592,1.0,126545.0
2018,Alameda,102066.470617592,9.0,126545.0
2018,Alameda,102066.470617592,0.0,193571.0
2018,Alameda,102066.470617592,2.0,193571.0
2018,Alameda,102066.470617592,0.0,193571.0
2018,Alameda,102066.470617592,19.0,193571.0
2018,Alameda,102066.470617592,0.0,175152.0
2018,Alameda,102066.470617592,9.0,175152.0
2018,Alameda,102066.470617592,10.0,175152.0
2018,Alameda,102066.470617592,208.0,175152.0
2018,Alameda,102066.470617592,10.0,64639.0
2018,Alameda,102066.470617592,118.0,64639.0
2018,Alameda,102066.470617592,70.0,64639.0
2018,Alameda,102066.470617592,2048.0,64639.0
2018,Alameda,102066.470617592,2.0,135245.0
2018,Alameda,102066.470617592,22.0,135245.0
2018,Alameda,102066.470617592,17.0,135245.0
2018,Alameda,102066.470617592,540.0,135245.0
2018,Alameda,102066.470617592,0.0,196813.0
2018,Alameda,102066.470617592,22.0,196813.0
2018,Alameda,102066.470617592,8.0,196813.0
2018,Alameda,102066.470617592,217.0,196813.0
2018,Alpine,102066.470617592,0.0,84.0
2018,Alpine,102066.470617592,0.0,84.0
2018,Alpine,102066.470617592,0.0,84.0
2018,Alpine,102066.470617592,0.0,84.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,26.0
2018,Alpine,102066.470617592,0.0,26.0
2018,Alpine,102066.470617592,0.0,26.0
2018,Alpine,102066.470617592,0.0,26.0
2018,Alpine,102066.470617592,0.0,271.0
2018,Alpine,102066.470617592,0.0,271.0
2018,Alpine,102066.470617592,0.0,271.0
2018,Alpine,102066.470617592,0.0,271.0
2018,Alpine,102066.470617592,0.0,76.0
2018,Alpine,102066.470617592,1.0,76.0
2018,Alpine,102066.470617592,0.0,76.0
2018,Alpine,102066.470617592,1.0,76.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,0.0
2018,Alpine,102066.470617592,0.0,32.0
2018,Alpine,102066.470617592,0.0,32.0
2018,Alpine,102066.470617592,0.0,32.0
2018,Alpine,102066.470617592,0.0,32.0
2018,Alpine,102066.470617592,0.0,278.0
2018,Alpine,102066.470617592,0.0,278.0
2018,Alpine,102066.470617592,0.0,278.0
2018,Alpine,102066.470617592,0.0,278.0
2018,Amador,102066.470617592,0.0,686.0
2018,Amador,102066.470617592,1.0,686.0
